experiment_name,experiment_id,descriptor_type,pooling_strategy,mean_average_precision,true_map_macro,true_map_micro,true_map_macro_with_zeros,true_map_micro_with_zeros,precision_at_1,precision_at_5,recall_at_1,recall_at_5,processing_time_s
dsp_color_descriptors_v2,179,dsphowh_v2_rootsift_max,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.259
dsp_color_descriptors_v2,190,dsphowh_v2_rootsift_max,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.257
dsp_color_descriptors_v2,197,dsphowh_v2_rootsift_max,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.261
dsp_color_descriptors_v2,206,dsphowh_v2_rootsift_max,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.265
dsp_color_descriptors_v2,218,dsphowh_v2_rootsift_max,none,0.26894680457875714,0.26894680457875714,0.2642869116942607,0.0930881695526487,0.09138764218548043,0.22792297688467508,0.29542308176364473,0.22792297688467508,0.29542308176364473,60.571
dsp_color_descriptors_v2,164,dsprgbsift_v2_max,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26
dsp_color_descriptors_v2,176,dsprgbsift_v2_max,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.258
dsp_color_descriptors_v2,187,dsprgbsift_v2_max,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.261
dsp_color_descriptors_v2,194,dsprgbsift_v2_max,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.261
dsp_color_descriptors_v2,203,dsprgbsift_v2_max,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.266
dsp_color_descriptors_v2,212,dsprgbsift_v2_max,none,0.5893573850860966,0.5893573850860966,0.6078010307572681,0.20810289338912547,0.21017122173295133,0.5791416705122289,0.6363636363636364,0.5791416705122289,0.6363636363636364,71.019
dsp_color_descriptors_v2,215,dsprgbsift_v2_max,none,0.5893573850860966,0.5893573850860966,0.6078010307572681,0.20810289338912547,0.21017122173295133,0.5791416705122289,0.6363636363636364,0.5791416705122289,0.6363636363636364,71.064
dsp_color_descriptors_v2,165,dsprgbsift_v2_rootsift_max,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.261
dsp_color_descriptors_v2,177,dsprgbsift_v2_rootsift_max,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.261
dsp_color_descriptors_v2,188,dsprgbsift_v2_rootsift_max,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.259
dsp_color_descriptors_v2,195,dsprgbsift_v2_rootsift_max,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.265
dsp_color_descriptors_v2,204,dsprgbsift_v2_rootsift_max,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.266
dsp_color_descriptors_v2,216,dsprgbsift_v2_rootsift_max,none,0.6040418963916058,0.6040418963916058,0.620316629066399,0.21233205589825652,0.214498984362889,0.5937827746780215,0.6462222595125225,0.5937827746780215,0.6462222595125225,71.183
dsp_color_descriptors_v2,163,dspsift_v2_baseline,none,0.5824645563204085,0.5824645563204085,0.6035511767166748,0.20629837067214044,0.20870166677878257,0.5749045601376012,0.6323362839283467,0.5749045601376012,0.6323362839283467,45.954
dsp_color_descriptors_v2,175,dspsift_v2_baseline,none,0.5824645563204085,0.5824645563204085,0.6035511767166748,0.20629837067214044,0.20870166677878257,0.5749045601376012,0.6323362839283467,0.5749045601376012,0.6323362839283467,46.007
dsp_color_descriptors_v2,186,dspsift_v2_baseline,none,0.5824645563204085,0.5824645563204085,0.6035511767166748,0.20629837067214044,0.20870166677878257,0.5749045601376012,0.6323362839283467,0.5749045601376012,0.6323362839283467,45.86
dsp_color_descriptors_v2,193,dspsift_v2_baseline,none,0.5824645563204085,0.5824645563204085,0.6035511767166748,0.20629837067214044,0.20870166677878257,0.5749045601376012,0.6323362839283467,0.5749045601376012,0.6323362839283467,46.767
dsp_color_descriptors_v2,200,dspsift_v2_baseline,none,0.5824645563204085,0.5824645563204085,0.6035511767166748,0.20629837067214044,0.20870166677878257,0.5749045601376012,0.6323362839283467,0.5749045601376012,0.6323362839283467,46.068
dsp_color_descriptors_v2,202,dspsift_v2_baseline,none,0.5824645563204085,0.5824645563204085,0.6035511767166748,0.20629837067214044,0.20870166677878257,0.5749045601376012,0.6323362839283467,0.5749045601376012,0.6323362839283467,45.994
dsp_color_descriptors_v2,209,dspsift_v2_baseline,none,0.5824645563204085,0.5824645563204085,0.6035511767166748,0.20629837067214044,0.20870166677878257,0.5749045601376012,0.6323362839283467,0.5749045601376012,0.6323362839283467,47.165
dsp_color_descriptors_v2,211,dspsift_v2_baseline,none,0.5824645563204085,0.5824645563204085,0.6035511767166748,0.20629837067214044,0.20870166677878257,0.5749045601376012,0.6323362839283467,0.5749045601376012,0.6323362839283467,45.476
dsp_color_descriptors_v2,214,dspsift_v2_baseline,none,0.5824645563204085,0.5824645563204085,0.6035511767166748,0.20629837067214044,0.20870166677878257,0.5749045601376012,0.6323362839283467,0.5749045601376012,0.6323362839283467,45.451
dsp_pyramid_comparison,148,dspsift_baseline_grayscale_none_l2,none,0.5724626373354458,0.5724626373354458,0.5956735670536689,0.20337344421984208,0.20597767197879605,0.567143516382095,0.6238201115912237,0.567143516382095,0.6238201115912237,52.136
dsp_pyramid_comparison,147,sift_pyramid_dsp_grayscale_l2,domain_size_pooling,0.5392392390857476,0.5392392390857476,0.5642261231968801,0.19339445005737013,0.19510347571834383,0.5326593111549273,0.5953769350169904,0.5326593111549273,0.5953769350169904,56.681
dspsift_systematic_analysis,37,dspsift_baseline_color_dsp_l2,domain_size_pooling,0.5715257812757916,0.5715257812757916,0.5950333969715389,0.20306491986598682,0.2057563078785896,0.566514242564081,0.6226874187187985,0.566514242564081,0.6226874187187985,125.036
dspsift_systematic_analysis,79,dspsift_baseline_color_none_l2,none,0.5724626373354458,0.5724626373354458,0.5956735670536689,0.20337344421984208,0.20597767197879605,0.567143516382095,0.6238201115912237,0.567143516382095,0.6238201115912237,56.476
dspsift_systematic_analysis,121,dspsift_baseline_color_none_l2,none,0.5724626373354458,0.5724626373354458,0.5956735670536689,0.20337344421984208,0.20597767197879605,0.567143516382095,0.6238201115912237,0.567143516382095,0.6238201115912237,56.461
dspsift_systematic_analysis,38,dspsift_baseline_grayscale_dsp_l1,domain_size_pooling,0.571449266896752,0.571449266896752,0.5949733976609543,0.20304522007207512,0.20573556074627064,0.5664303393883459,0.6226035155430633,0.5664303393883459,0.6226035155430633,118.16
dspsift_systematic_analysis,36,dspsift_baseline_grayscale_dsp_l2,domain_size_pooling,0.571449266896752,0.571449266896752,0.5949733976609543,0.20304522007207512,0.20573556074627064,0.5664303393883459,0.6226035155430633,0.5664303393883459,0.6226035155430633,118.709
dspsift_systematic_analysis,80,dspsift_baseline_grayscale_none_l1,none,0.5724626373354458,0.5724626373354458,0.5956735670536689,0.20337344421984208,0.20597767197879605,0.567143516382095,0.6238201115912237,0.567143516382095,0.6238201115912237,50.321
dspsift_systematic_analysis,122,dspsift_baseline_grayscale_none_l1,none,0.5724626373354458,0.5724626373354458,0.5956735670536689,0.20337344421984208,0.20597767197879605,0.567143516382095,0.6238201115912237,0.567143516382095,0.6238201115912237,50.008
dspsift_systematic_analysis,78,dspsift_baseline_grayscale_none_l2,none,0.5724626373354458,0.5724626373354458,0.5956735670536689,0.20337344421984208,0.20597767197879605,0.567143516382095,0.6238201115912237,0.567143516382095,0.6238201115912237,50.362
dspsift_systematic_analysis,120,dspsift_baseline_grayscale_none_l2,none,0.5724626373354458,0.5724626373354458,0.5956735670536689,0.20337344421984208,0.20597767197879605,0.567143516382095,0.6238201115912237,0.567143516382095,0.6238201115912237,50.15
dspsift_systematic_analysis,39,dspsift_color_dsp_l1,domain_size_pooling,0.5715257812757916,0.5715257812757916,0.5950333969715389,0.20306491986598682,0.2057563078785896,0.566514242564081,0.6226874187187985,0.566514242564081,0.6226874187187985,125.001
dspsift_systematic_analysis,81,dspsift_color_none_l1,none,0.5724626373354458,0.5724626373354458,0.5956735670536689,0.20337344421984208,0.20597767197879605,0.567143516382095,0.6238201115912237,0.567143516382095,0.6238201115912237,56.632
dspsift_systematic_analysis,123,dspsift_color_none_l1,none,0.5724626373354458,0.5724626373354458,0.5956735670536689,0.20337344421984208,0.20597767197879605,0.567143516382095,0.6238201115912237,0.567143516382095,0.6238201115912237,56.314
dspsift_systematic_analysis,41,dspsift_color_stacking_l2,stacking,0.5615566110178255,0.5615566110178255,0.5866043317084211,0.20033104136447655,0.20284162551582846,0.5580400218148257,0.6140873432059404,0.5580400218148257,0.6140873432059404,66.485
dspsift_systematic_analysis,83,dspsift_color_stacking_l2,stacking,0.5615566110178255,0.5615566110178255,0.5866043317084211,0.20033104136447655,0.20284162551582846,0.5580400218148257,0.6140873432059404,0.5580400218148257,0.6140873432059404,65.227
dspsift_systematic_analysis,125,dspsift_color_stacking_l2,stacking,0.5615566110178255,0.5615566110178255,0.5866043317084211,0.20033104136447655,0.20284162551582846,0.5580400218148257,0.6140873432059404,0.5580400218148257,0.6140873432059404,64.706
dspsift_systematic_analysis,40,dspsift_grayscale_stacking_l2,stacking,0.5615566110178255,0.5615566110178255,0.5866043317084211,0.20033104136447655,0.20284162551582846,0.5580400218148257,0.6140873432059404,0.5580400218148257,0.6140873432059404,59.986
dspsift_systematic_analysis,82,dspsift_grayscale_stacking_l2,stacking,0.5615566110178255,0.5615566110178255,0.5866043317084211,0.20033104136447655,0.20284162551582846,0.5580400218148257,0.6140873432059404,0.5580400218148257,0.6140873432059404,58.718
dspsift_systematic_analysis,124,dspsift_grayscale_stacking_l2,stacking,0.5615566110178255,0.5615566110178255,0.5866043317084211,0.20033104136447655,0.20284162551582846,0.5580400218148257,0.6140873432059404,0.5580400218148257,0.6140873432059404,58.731
dspsift_systematic_analysis_keynet_sift_pairs,279,dspsift_baseline_color_none_l2,none,0.47100798546642336,0.47100798546642336,0.47562552204517794,0.20350854702733231,0.2055121752322865,0.3675216544685423,0.5966561471832404,0.3675216544685423,0.5966561471832404,69.75
dspsift_systematic_analysis_keynet_sift_pairs,280,dspsift_baseline_grayscale_none_l1,none,0.4566152321348,0.4566152321348,0.46490043572106254,0.19774921997642347,0.2008779919980789,0.36057208084334924,0.5798697374605519,0.36057208084334924,0.5798697374605519,43.635
dspsift_systematic_analysis_keynet_sift_pairs,278,dspsift_baseline_grayscale_none_l2,none,0.4566152321348,0.4566152321348,0.46490043572106254,0.19774921997642347,0.2008779919980789,0.36057208084334924,0.5798697374605519,0.36057208084334924,0.5798697374605519,43.758
dspsift_systematic_analysis_keynet_sift_pairs,281,dspsift_color_none_l1,none,0.47100798546642336,0.47100798546642336,0.47562552204517794,0.20350854702733231,0.2055121752322865,0.3675216544685423,0.5966561471832404,0.3675216544685423,0.5966561471832404,69.523
dspsift_systematic_analysis_keynet_sift_pairs,283,dspsift_color_stacking_l2,none,0.4912222371889889,0.4912222371889889,0.4970615976340838,0.21368213772779676,0.2147744505277264,0.39773719196938156,0.6059558181696099,0.39773719196938156,0.6059558181696099,88.029
dspsift_systematic_analysis_keynet_sift_pairs,282,dspsift_grayscale_stacking_l2,none,0.4790259625550172,0.4790259625550172,0.48650148799715565,0.20881533827294782,0.21021155177316717,0.3885046666219029,0.5940038944470557,0.3885046666219029,0.5940038944470557,49.543
dspsift_systematic_analysis_sift_keynet_pairs,273,dspsift_baseline_color_none_l2,none,0.5844896095390354,0.5844896095390354,0.6031547769938703,0.20659373216870555,0.20856459591213297,0.5745689474346604,0.6317909132860678,0.5745689474346604,0.6317909132860678,65.307
dspsift_systematic_analysis_sift_keynet_pairs,274,dspsift_baseline_grayscale_none_l1,none,0.5775782665287467,0.5775782665287467,0.5990994713695514,0.2047769428853096,0.2071623137598607,0.5698284180056216,0.6288123505474682,0.5698284180056216,0.6288123505474682,41.381
dspsift_systematic_analysis_sift_keynet_pairs,272,dspsift_baseline_grayscale_none_l2,none,0.5775782665287467,0.5775782665287467,0.5990994713695514,0.2047769428853096,0.2071623137598607,0.5698284180056216,0.6288123505474682,0.5698284180056216,0.6288123505474682,41.505
dspsift_systematic_analysis_sift_keynet_pairs,275,dspsift_color_none_l1,none,0.5844896095390354,0.5844896095390354,0.6031547769938703,0.20659373216870555,0.20856459591213297,0.5745689474346604,0.6317909132860678,0.5745689474346604,0.6317909132860678,65.059
dspsift_systematic_analysis_sift_keynet_pairs,277,dspsift_color_stacking_l2,none,0.47577965180244647,0.47577965180244647,0.5068133676056976,0.17341332299183124,0.1752507469879889,0.4762763770608718,0.5347149389604396,0.4762763770608718,0.5347149389604396,84.322
dspsift_systematic_analysis_sift_keynet_pairs,276,dspsift_grayscale_stacking_l2,none,0.4714629709248595,0.4714629709248595,0.5034222710518975,0.17221500602879128,0.17407814136598362,0.47140999286823004,0.532575407979192,0.47140999286823004,0.532575407979192,47.801
honc_systematic_analysis,24,honc_baseline_color_none_l1,none,0.47557106592650217,0.47557106592650217,0.49722527299878944,0.17181871116422176,0.17193528443420822,0.4577337752233922,0.5380291144019801,0.4577337752233922,0.5380291144019801,68.863
honc_systematic_analysis,66,honc_baseline_color_none_l1,none,0.47557106592650217,0.47557106592650217,0.49722527299878944,0.17181871116422176,0.17193528443420822,0.4577337752233922,0.5380291144019801,0.4577337752233922,0.5380291144019801,67.247
honc_systematic_analysis,108,honc_baseline_color_none_l1,none,0.47557106592650217,0.47557106592650217,0.49722527299878944,0.17181871116422176,0.17193528443420822,0.4577337752233922,0.5380291144019801,0.4577337752233922,0.5380291144019801,67.09
honc_systematic_analysis,21,honc_baseline_color_none_l2,none,0.47557106592650217,0.47557106592650217,0.49722527299878944,0.17181871116422176,0.17193528443420822,0.4577337752233922,0.5380291144019801,0.4577337752233922,0.5380291144019801,67.908
honc_systematic_analysis,63,honc_baseline_color_none_l2,none,0.47557106592650217,0.47557106592650217,0.49722527299878944,0.17181871116422176,0.17193528443420822,0.4577337752233922,0.5380291144019801,0.4577337752233922,0.5380291144019801,67.295
honc_systematic_analysis,105,honc_baseline_color_none_l2,none,0.47557106592650217,0.47557106592650217,0.49722527299878944,0.17181871116422176,0.17193528443420822,0.4577337752233922,0.5380291144019801,0.4577337752233922,0.5380291144019801,67.808
honc_systematic_analysis,25,honc_color_dsp_l1,domain_size_pooling,0.48477337465428577,0.48477337465428577,0.5064145756773378,0.17475514586252486,0.17511284892174803,0.46864118806896843,0.5449930779880019,0.46864118806896843,0.5449930779880019,248.327
honc_systematic_analysis,67,honc_color_dsp_l1,domain_size_pooling,0.4783897700421445,0.4783897700421445,0.5001654576311043,0.17274619151752504,0.17295196944299174,0.4616772244829467,0.5390779040986702,0.4616772244829467,0.5390779040986702,135.456
honc_systematic_analysis,109,honc_color_dsp_l1,domain_size_pooling,0.4713821675883841,0.4713821675883841,0.49357920449554776,0.16996393900648013,0.1706745121862678,0.4531191005579561,0.5358056802449973,0.4531191005579561,0.5358056802449973,123.968
honc_systematic_analysis,22,honc_color_dsp_l2,domain_size_pooling,0.48477337465428577,0.48477337465428577,0.5064145756773378,0.17475514586252486,0.17511284892174803,0.46864118806896843,0.5449930779880019,0.46864118806896843,0.5449930779880019,249.91
honc_systematic_analysis,64,honc_color_dsp_l2,domain_size_pooling,0.4783897700421445,0.4783897700421445,0.5001654576311043,0.17274619151752504,0.17295196944299174,0.4616772244829467,0.5390779040986702,0.4616772244829467,0.5390779040986702,132.712
honc_systematic_analysis,106,honc_color_dsp_l2,domain_size_pooling,0.4713821675883841,0.4713821675883841,0.49357920449554776,0.16996393900648013,0.1706745121862678,0.4531191005579561,0.5358056802449973,0.4531191005579561,0.5358056802449973,124.266
honc_systematic_analysis,26,honc_color_stacking_l1,stacking,0.5443738991447739,0.5443738991447739,0.5678127593501838,0.19465687357744413,0.19634369688301057,0.5373578889960985,0.5966354826530185,0.5373578889960985,0.5966354826530185,79.072
honc_systematic_analysis,68,honc_color_stacking_l1,stacking,0.5443738991447739,0.5443738991447739,0.5678127593501838,0.19465687357744413,0.19634369688301057,0.5373578889960985,0.5966354826530185,0.5373578889960985,0.5966354826530185,77.185
honc_systematic_analysis,110,honc_color_stacking_l1,stacking,0.5443738991447739,0.5443738991447739,0.5678127593501838,0.19465687357744413,0.19634369688301057,0.5373578889960985,0.5966354826530185,0.5373578889960985,0.5966354826530185,75.814
honc_systematic_analysis,23,honc_color_stacking_l2,stacking,0.5443738991447739,0.5443738991447739,0.5678127593501838,0.19465687357744413,0.19634369688301057,0.5373578889960985,0.5966354826530185,0.5373578889960985,0.5966354826530185,78.732
honc_systematic_analysis,65,honc_color_stacking_l2,stacking,0.5443738991447739,0.5443738991447739,0.5678127593501838,0.19465687357744413,0.19634369688301057,0.5373578889960985,0.5966354826530185,0.5373578889960985,0.5966354826530185,78.45
honc_systematic_analysis,107,honc_color_stacking_l2,stacking,0.5443738991447739,0.5443738991447739,0.5678127593501838,0.19465687357744413,0.19634369688301057,0.5373578889960985,0.5966354826530185,0.5373578889960985,0.5966354826530185,76.015
honc_systematic_analysis_keynet_sift_pairs,251,honc_baseline_color_none_l1,none,0.41211788657075993,0.41211788657075993,0.40641366391547756,0.17759000356949536,0.175606548101638,0.3122943664808971,0.5102061371113946,0.3122943664808971,0.5102061371113946,469.13
honc_systematic_analysis_keynet_sift_pairs,248,honc_baseline_color_none_l2,none,0.41211788657075993,0.41211788657075993,0.40641366391547756,0.17759000356949536,0.175606548101638,0.3122943664808971,0.5102061371113946,0.3122943664808971,0.5102061371113946,472.817
honc_systematic_analysis_keynet_sift_pairs,252,honc_color_dsp_l1,none,0.37601080308759266,0.37601080308759266,0.380211545940061,0.16339331723954492,0.16428492213491921,0.27895655677163766,0.4919089505136641,0.27895655677163766,0.4919089505136641,56.129
honc_systematic_analysis_keynet_sift_pairs,249,honc_color_dsp_l2,none,0.37601080308759266,0.37601080308759266,0.380211545940061,0.16339331723954492,0.16428492213491921,0.27895655677163766,0.4919089505136641,0.27895655677163766,0.4919089505136641,59.624
honc_systematic_analysis_keynet_sift_pairs,253,honc_color_stacking_l1,none,0.3907813080663803,0.3907813080663803,0.3950497017326534,0.17009399484115098,0.1706963141482384,0.2944000537165111,0.5050694957362519,0.2944000537165111,0.5050694957362519,62.195
honc_systematic_analysis_keynet_sift_pairs,250,honc_color_stacking_l2,none,0.3907813080663803,0.3907813080663803,0.3950497017326534,0.17009399484115098,0.1706963141482384,0.2944000537165111,0.5050694957362519,0.2944000537165111,0.5050694957362519,66.88
honc_systematic_analysis_sift_keynet_pairs,245,honc_baseline_color_none_l1,none,0.4755710658007561,0.4755710658007561,0.49722527274861594,0.17181871111124217,0.17193528434770086,0.4577337752233922,0.5380291144019801,0.4577337752233922,0.5380291144019801,70.183
honc_systematic_analysis_sift_keynet_pairs,242,honc_baseline_color_none_l2,none,0.4755710658007561,0.4755710658007561,0.49722527274861594,0.17181871111124217,0.17193528434770086,0.4577337752233922,0.5380291144019801,0.4577337752233922,0.5380291144019801,72.619
honc_systematic_analysis_sift_keynet_pairs,246,honc_color_dsp_l1,none,0.46913426697813554,0.46913426697813554,0.49852516149483617,0.1140079467447242,0.12035909570985069,0.46512047106891785,0.5337379078291173,0.46512047106891785,0.5337379078291173,48.852
honc_systematic_analysis_sift_keynet_pairs,243,honc_color_dsp_l2,none,0.46913426697813554,0.46913426697813554,0.49852516149483617,0.1140079467447242,0.12035909570985069,0.46512047106891785,0.5337379078291173,0.46512047106891785,0.5337379078291173,49.288
honc_systematic_analysis_sift_keynet_pairs,247,honc_color_stacking_l1,none,0.23503849913018607,0.23503849913018607,0.28185700723832285,0.09102184610308983,0.09746319694697762,0.2649662289717666,0.2930318412551915,0.2649662289717666,0.2930318412551915,61.239
honc_systematic_analysis_sift_keynet_pairs,244,honc_color_stacking_l2,none,0.23503849913018607,0.23503849913018607,0.28185700723832285,0.09102184610308983,0.09746319694697762,0.2649662289717666,0.2930318412551915,0.2649662289717666,0.2930318412551915,60.681
libtorch_hardnet_baseline,52,libtorch_hardnet,none,0.8291770574280103,0.8291770574280103,0.8362468077302484,0.35588888933451474,0.3613323770951357,0.7939300342442759,0.8855838313301551,0.7939300342442759,0.8855838313301551,35.804
libtorch_hardnet_baseline,94,libtorch_hardnet,none,0.8291770574280103,0.8291770574280103,0.8362468077302484,0.35588888933451474,0.3613323770951357,0.7939300342442759,0.8855838313301551,0.7939300342442759,0.8855838313301551,36.801
libtorch_hardnet_baseline,136,libtorch_hardnet,none,0.8291770574280103,0.8291770574280103,0.8362468077302484,0.35588888933451474,0.3613323770951357,0.7939300342442759,0.8855838313301551,0.7939300342442759,0.8855838313301551,35.83
libtorch_hardnet_baseline_keynet_sift_pairs,294,libtorch_hardnet,none,0.8291770574280103,0.8291770574280103,0.8362468077302484,0.35588888933451474,0.3613323770951357,0.7939300342442759,0.8855838313301551,0.7939300342442759,0.8855838313301551,35.819
libtorch_hardnet_baseline_sift_keynet_pairs,223,libtorch_hardnet,none,0.24079812183527208,0.24079812183527208,0.26692628641204424,0.09434000740462552,0.09230031028075578,0.21571506481520325,0.3130427486680371,0.21571506481520325,0.3130427486680371,40.748
libtorch_hardnet_baseline_sift_keynet_pairs,295,libtorch_hardnet,none,0.24079812183527208,0.24079812183527208,0.26692628641204424,0.09434000740462552,0.09230031028075578,0.21571506481520325,0.3130427486680371,0.21571506481520325,0.3130427486680371,37.008
libtorch_hardnet_keynet,1,libtorch_hardnet,none,0.6815467859620146,0.6815467859620146,0.7074943638426898,0.3976667285521074,0.40079290901857106,0.5923711606020563,0.8417829632255778,0.5923711606020563,0.8417829632255778,38.401
libtorch_hardnet_keynet,3,orb_baseline,none,0.005941738650797547,0.005941738650797547,0.00577274778633469,0.0032900112801730105,0.003270240013996831,0.0011925097495729526,0.004463854062590647,0.0011925097495729526,0.004463854062590647,34.415
libtorch_hardnet_keynet,2,sift_baseline,none,0.3842307297731358,0.3842307297731358,0.4078653398332272,0.22857805690190272,0.23105418840616287,0.3378347890546943,0.4847874431946369,0.3378347890546943,0.4847874431946369,122.905
libtorch_sosnet_baseline,53,libtorch_sosnet,none,0.8269667321615165,0.8269667321615165,0.8329974092147968,0.3545325665360865,0.35992835034266973,0.7907070435775196,0.8808164909689116,0.7907070435775196,0.8808164909689116,36.248
libtorch_sosnet_baseline,95,libtorch_sosnet,none,0.8269667321615165,0.8269667321615165,0.8329974092147968,0.3545325665360865,0.35992835034266973,0.7907070435775196,0.8808164909689116,0.7907070435775196,0.8808164909689116,36.465
libtorch_sosnet_baseline,137,libtorch_sosnet,none,0.8269667321615165,0.8269667321615165,0.8329974092147968,0.3545325665360865,0.35992835034266973,0.7907070435775196,0.8808164909689116,0.7907070435775196,0.8808164909689116,36.149
libtorch_sosnet_baseline_keynet_sift_pairs,296,libtorch_sosnet,none,0.8269667321615165,0.8269667321615165,0.8329974092147968,0.3545325665360865,0.35992835034266973,0.7907070435775196,0.8808164909689116,0.7907070435775196,0.8808164909689116,36.099
libtorch_sosnet_baseline_sift_keynet_pairs,297,libtorch_sosnet,none,0.23907686762556654,0.23907686762556654,0.264516958914098,0.09353951037372886,0.09146719010133247,0.2127365020766036,0.31195200738347945,0.2127365020766036,0.31195200738347945,37.416
orb_baseline,10,orb_baseline,none,0.051931532089545034,0.051931532089545034,0.05146585853098116,0.01961499008913734,0.0183609420188318,0.01744360902255639,0.05473684210526316,0.01744360902255639,0.05473684210526316,0.948
rootsift_pooling_order,158,dspsift_v2_baseline_max,none,0.5824645563204085,0.5824645563204085,0.6035511767166748,0.20629837067214044,0.20870166677878257,0.5749045601376012,0.6323362839283467,0.5749045601376012,0.6323362839283467,45.831
rootsift_pooling_order,162,dspsift_v2_root_after_avg,none,0.5988169608899829,0.5988169608899829,0.6174458555003408,0.21091819689307476,0.21350630097282403,0.5902168897092755,0.6446280991735537,0.5902168897092755,0.6446280991735537,45.209
rootsift_pooling_order,160,dspsift_v2_root_after_max,none,0.5985318504175384,0.5985318504175384,0.6169011302058053,0.21092187055444567,0.21331794067912935,0.5900071317699375,0.6442085832948777,0.5900071317699375,0.6442085832948777,45.413
rootsift_pooling_order,161,dspsift_v2_root_before_avg,none,0.5974610794900975,0.5974610794900975,0.616393264801584,0.21053286243152092,0.21314232614891354,0.5889163904853799,0.643327599949658,0.5889163904853799,0.643327599949658,45.237
rootsift_pooling_order,159,dspsift_v2_root_before_max,none,0.5993380752919298,0.5993380752919298,0.6175518037241229,0.21112083844581245,0.21354293675740796,0.5905105508243487,0.6449217602886269,0.5905105508243487,0.6449217602886269,45.458
rootsift_validation,155,dspsift_v2_baseline_max_l2,none,0.5824645563204085,0.5824645563204085,0.6035511767166748,0.20629837067214044,0.20870166677878257,0.5749045601376012,0.6323362839283467,0.5749045601376012,0.6323362839283467,47.38
rootsift_validation,182,dspsift_v2_baseline_max_l2,none,0.5824645563204085,0.5824645563204085,0.6035511767166748,0.20629837067214044,0.20870166677878257,0.5749045601376012,0.6323362839283467,0.5749045601376012,0.6323362839283467,45.948
rootsift_validation,157,dspsift_v2_rootsift_average_l2,none,0.5988169608899829,0.5988169608899829,0.6174458555003408,0.21091819689307476,0.21350630097282403,0.5902168897092755,0.6446280991735537,0.5902168897092755,0.6446280991735537,45.289
rootsift_validation,156,dspsift_v2_rootsift_max_l2,none,0.5985318504175384,0.5985318504175384,0.6169011302058053,0.21092187055444567,0.21331794067912935,0.5900071317699375,0.6442085832948777,0.5900071317699375,0.6442085832948777,45.672
rootsift_validation,183,dspsift_v2_rootsift_max_l2,none,0.5985318504175384,0.5985318504175384,0.6169011302058053,0.21092187055444567,0.21331794067912935,0.5900071317699375,0.6442085832948777,0.5900071317699375,0.6442085832948777,45.869
rootsift_validation_avg,185,dspsift_v2_rootsift_average_l2,none,0.5988169608899829,0.5988169608899829,0.6174458555003408,0.21091819689307476,0.21350630097282403,0.5902168897092755,0.6446280991735537,0.5902168897092755,0.6446280991735537,45.702
sift_baseline,222,rootsift_baseline,none,0.5346176240766178,0.5346176240766178,0.5601671702653279,0.1920655698244165,0.19369993236548375,0.5284222007802996,0.5912656794059655,0.5284222007802996,0.5912656794059655,26.195
sift_baseline,221,sift_baseline,none,0.5346176240766178,0.5346176240766178,0.5601671702653279,0.1920655698244165,0.19369993236548375,0.5284222007802996,0.5912656794059655,0.5284222007802996,0.5912656794059655,27.018
sift_baseline_sift_pairs,9,sift_baseline,none,0.5298342330921857,0.5298342330921857,0.5618554241626253,0.19056409750029144,0.19541896357228428,0.5313825556733828,0.5910988865323435,0.5313825556733828,0.5910988865323435,35.96
sift_baseline_siftset,6,sift_baseline,none,0.44879587923069025,0.44879587923069025,0.46577476723529837,0.21951327698597503,0.22351322030604048,0.43841321504190944,0.4932104922393126,0.43841321504190944,0.4932104922393126,234.209
sift_systematic_analysis,15,rgbsift_baseline_color_none_l2,none,0.5428943931044152,0.5428943931044152,0.5663470583787203,0.1945216986047448,0.19583687285955692,0.5357637286571296,0.5961320635986072,0.5357637286571296,0.5961320635986072,80.401
sift_systematic_analysis,57,rgbsift_baseline_color_none_l2,none,0.5428943931044152,0.5428943931044152,0.5663470583787203,0.1945216986047448,0.19583687285955692,0.5357637286571296,0.5961320635986072,0.5357637286571296,0.5961320635986072,82.311
sift_systematic_analysis,99,rgbsift_baseline_color_none_l2,none,0.5428943931044152,0.5428943931044152,0.5663470583787203,0.1945216986047448,0.19583687285955692,0.5357637286571296,0.5961320635986072,0.5357637286571296,0.5961320635986072,79.631
